Place,Competitor,DOB,Nationality,Score,Date,ResultScore,City
2138,Aaron BREENE,,USA,874, 25 MAR 2023,865, Valley Cottage
2139,Martin BREKKE,18 Jul 1992,NOR,874, 03 SEP 2023,819, Drammen
2140,Sibusiso MADIKIZELA,13 Jun 1991,RSA,874, 03 JUN 2023,901, Gqeberha
2140,Sibusiso MADIKIZELA,13 Jun 1991,RSA,874, 31:47.80 ,808, Gqeberha
2140,Sibusiso MADIKIZELA,13 Jun 1991,RSA,874, 17 APR 2023,772, Green Point Stadium
2140,Sibusiso MADIKIZELA,13 Jun 1991,RSA,874, 14 APR 2023,729, Green Point Stadium
2141,Gerardo ZARATE,05 Mar 1995,MEX,874, 03 DEC 2023,845, Mazatlán
2141,Gerardo ZARATE,05 Mar 1995,MEX,874, 12 NOV 2023,799, San Luis Potosi
2141,Gerardo ZARATE,05 Mar 1995,MEX,874, 07 MAY 2023,899, Vancouver
2141,Gerardo ZARATE,05 Mar 1995,MEX,874, 30 APR 2023,813, Macrocentro Deportivo León
2141,Gerardo ZARATE,05 Mar 1995,MEX,874, 26 MAR 2023,882, Zapopán
2141,Gerardo ZARATE,05 Mar 1995,MEX,874, 26 FEB 2023,900, Pista del CARE
2141,Gerardo ZARATE,05 Mar 1995,MEX,874, 30:49.80 ,885, Pista del CARE
2141,Gerardo ZARATE,05 Mar 1995,MEX,874, 30:58.80 ,873, Pista del CARE
2142,David PROSSER,,GBR,874, 15 OCT 2023,853, Amsterdam
2143,Reid KOVACS,01 Dec 1998,USA,874, 03 DEC 2023,847, Sacramento
2143,Reid KOVACS,01 Dec 1998,USA,874, 17 JUN 2023,891, Duluth
2143,Reid KOVACS,01 Dec 1998,USA,874, 17 APR 2023,858, Boston
2144,Juan Carlos ROMERO BERNAL,15 Dec 1977,MEX,874, 12 NOV 2023,F, San Luis Potosi
2144,Juan Carlos ROMERO BERNAL,15 Dec 1977,MEX,874, 04 NOV 2023,849, Mazatlán
2144,Juan Carlos ROMERO BERNAL,15 Dec 1977,MEX,874, 24 SEP 2023,F, León
2144,Juan Carlos ROMERO BERNAL,15 Dec 1977,MEX,874, 03 SEP 2023,816, Guadalajara
2144,Juan Carlos ROMERO BERNAL,15 Dec 1977,MEX,874, 15 JAN 2023,978, Houston
2144,Joe BURGESS,27 Dec 1996,AUS,874, 24 SEP 2023,859, Berlin
2144,Joe BURGESS,27 Dec 1996,AUS,874, 03 SEP 2023,889, Sydney
2144,Joe BURGESS,27 Dec 1996,AUS,874, 31 MAR 2023,1019, Sydney
2144,Joe BURGESS,27 Dec 1996,AUS,874, 25 MAR 2023,1023, Sydney
2144,Joe BURGESS,27 Dec 1996,AUS,874, 11 MAR 2023,D, SOPAC
2144,Joe BURGESS,27 Dec 1996,AUS,874, 04 MAR 2023,978, SOPAC
2144,Joe BURGESS,27 Dec 1996,AUS,874, 03 MAR 2023,910, SOPAC
2144,Joe BURGESS,27 Dec 1996,AUS,874, 11 FEB 2023,998, SA Athletic Stadium
2146,Francesco RIZZOTTI,1988,ITA,874, 03 DEC 2023,864, Valencia
2146,Francesco RIZZOTTI,1988,ITA,874, 26 MAR 2023,859, Hannover
2147,Arne MULDER,20 Jun 1990,NED,874, 15 OCT 2023,883, Amsterdam
2147,Arne MULDER,20 Jun 1990,NED,874, 16 APR 2023,865, Rotterdam
2147,Arne MULDER,20 Jun 1990,NED,874, 26 FEB 2023,B, Nijverdal - XC 10.945
2147,Masayuki ISHIKAWA,14 Dec 1994,JPN,874, 03 DEC 2023,883, Hofu
2147,Masayuki ISHIKAWA,14 Dec 1994,JPN,874, 31:36.53 ,823, Hofu
2147,Masayuki ISHIKAWA,14 Dec 1994,JPN,874, 32:50.37 ,729, Hofu
2147,Masayuki ISHIKAWA,14 Dec 1994,JPN,874, 31:37.97 ,821, Hofu
2147,Masayuki ISHIKAWA,14 Dec 1994,JPN,874, 12 FEB 2023,891, Ishin Me-Life Stadium
2149,Foeke VANBECELAERE,,BEL,874, 16 APR 2023,862, Rotterdam
2150,Yuji WATANABE,01 Dec 1993,JPN,874, 03 DEC 2023,881, Fukuoka
2150,Yuji WATANABE,01 Dec 1993,JPN,874, 26 AUG 2023,800, Prefectural Shizuoka Stadium
2150,Yuji WATANABE,01 Dec 1993,JPN,874, 01 JUL 2023,767, Nagaragawa Stadium
2150,Yuji WATANABE,01 Dec 1993,JPN,874, 14 MAY 2023,779, Nagaragawa Stadium
2150,Yuji WATANABE,01 Dec 1993,JPN,874, 13 MAY 2023,783, Nagaragawa Stadium
2150,Yuji WATANABE,01 Dec 1993,JPN,874, 23 APR 2023,867, Nagano
2150,Yuji WATANABE,01 Dec 1993,JPN,874, 19 MAR 2023,875, Tokushima
2150,Yuji WATANABE,01 Dec 1993,JPN,874, 26 FEB 2023,855, Osaka
2150,Yuji WATANABE,01 Dec 1993,JPN,874, 05 FEB 2023,887, Marugame
2151,Jerry GREENLAW,1988,USA,873, 17 APR 2023,827, Boston
2151,Jerry GREENLAW,1988,USA,873, 02 APR 2023,790, Boston
2152,Arnaud VAN VRACEM,1990,BEL,873, 24 SEP 2023,907, Berlin
2152,Arnaud VAN VRACEM,1990,BEL,873, 03 SEP 2023,895, Rotterdam
2152,Arnaud VAN VRACEM,1990,BEL,873, 05 AUG 2023,863, Oscar van Rumst Stadion
2152,Arnaud VAN VRACEM,1990,BEL,873, 02 APR 2023,874, Brunssum
2152,Arnaud VAN VRACEM,1990,BEL,873, 26 FEB 2023,B, Laeken Park
2153,Chris FRIAS,24 Nov 1990,USA,873, 03 DEC 2023,896, Sacramento
2153,Chris FRIAS,24 Nov 1990,USA,873, 14 OCT 2023,851, Valley Cottage
2154,Martin GARRET,,FRA,873, 15 OCT 2023,860, Amsterdam
2155,Shigeo TOMITA,15 Apr 1981,JPN,873, 03 DEC 2023,881, Fukuoka
2155,Shigeo TOMITA,15 Apr 1981,JPN,873, 05 FEB 2023,839, Beppu
2156,Craig NELSON,,USA,873, 05 NOV 2023,868, New York
2156,Craig NELSON,,USA,873, 08 OCT 2023,879, Chicago
2156,Craig NELSON,,USA,873, 02 APR 2023,821, Chicago
2156,Craig NELSON,,USA,873, 19 MAR 2023,758, New York
2157,Siyang GUAN,30 Mar 1991,CHN,872, 22 APR 2023,795, Qingdao
2158,Ryota MATSUI,22 Mar 1998,JPN,872, 05 MAR 2023,776, Tokyo
2159,Tyler OPDYCKE,,USA,872, 08 OCT 2023,923, Chicago
2160,Takahiro KAWASAKI,1992,JPN,872, 03 DEC 2023,922, Fukuoka
2160,Takahiro KAWASAKI,1992,JPN,872, 12 FEB 2023,871, Ishin Me-Life Stadium
2160,Takahiro KAWASAKI,1992,JPN,872, 29 JAN 2023,830, Osaka Half Marathon Course
2161,Akira KAKENO,07 Oct 1986,JPN,872, 23 APR 2023,823, Gifu
2162,Seiji MATSUSHIMA,05 Jan 1993,JPN,872, 03 DEC 2023,856, Fukuoka
2163,Vincenzo MILESI,1990,FRA,872, 03 DEC 2023,885, Valencia
2163,Vincenzo MILESI,1990,FRA,872, 24 SEP 2023,808, Montbéliard
2163,Vincenzo MILESI,1990,FRA,872, 02 APR 2023,796, Paris
2163,Vincenzo MILESI,1990,FRA,872, 05 MAR 2023,888, Paris
2164,Christopher GERARD,30 Aug 1991,FRA,872, 29 OCT 2023,878, Frankfurt
2164,Christopher GERARD,30 Aug 1991,FRA,872, 24 SEP 2023,867, Montbéliard
2164,Christopher GERARD,30 Aug 1991,FRA,872, 05 JUL 2023,800, Stade Pierre de Coubertin
2164,Christopher GERARD,30 Aug 1991,FRA,872, 10 JUN 2023,763, Montesson
2164,Christopher GERARD,30 Aug 1991,FRA,872, 03 JUN 2023,825, Stade Complexe Sportif Jean-Paul Chasseboeuf
2165,Luke TERMORSHUIZEN,09 Oct 2000,USA,871, 03 DEC 2023,918, Sacramento
2166,Emil KALERED,29 Aug 1988,SWE,871, 15 OCT 2023,835, Amsterdam
2166,Emil KALERED,29 Aug 1988,SWE,871, 23 SEP 2023,A, Lidingö - XC 30.0km
2167,Pavel LAPUTJOV,25 Aug 1983,NOR,871, 15 OCT 2023,905, Amsterdam
2167,Pavel LAPUTJOV,25 Aug 1983,NOR,871, 07 MAY 2023,837, Riga
2167,Pavel LAPUTJOV,25 Aug 1983,NOR,871, 19 FEB 2023,894, Sevilla
2168,Paul SNEHOTTA,1990,GER,871, 23 APR 2023,899, Zürich
2168,Paul SNEHOTTA,1990,GER,871, 26 MAR 2023,825, Freiburg
2169,Velimir BOJOVIĆ,11 Apr 1985,SRB,871, 03 DEC 2023,896, Valencia
2169,Velimir BOJOVIĆ,11 Apr 1985,SRB,871, 22 OCT 2023,770, Ljubljana
2169,Velimir BOJOVIĆ,11 Apr 1985,SRB,871, 01 OCT 2023,821, Skopje
2169,Velimir BOJOVIĆ,11 Apr 1985,SRB,871, 24 SEP 2023,840, Čačak
2169,Velimir BOJOVIĆ,11 Apr 1985,SRB,871, 30 JUL 2023,772, Atletski Stadion
2169,Velimir BOJOVIĆ,11 Apr 1985,SRB,871, 29 JUL 2023,B, Atletski Stadion
2169,Velimir BOJOVIĆ,11 Apr 1985,SRB,871, 19 FEB 2023,857, Barcelona
2169,Nathan O'CONNOR,31 Jan 2001,USA,871, 08 OCT 2023,896, Chicago
2169,Nathan O'CONNOR,31 Jan 2001,USA,871, 15 JAN 2023,891, Houston
2171,Borja BARRAGUÉ,,ESP,871, 29 SEP 2024,773, Berlin
2171,Borja BARRAGUÉ,,ESP,871, 18 FEB 2024,773, Sevilla
2172,Alex MAURO,,USA,871, 24 SEP 2023,883, Berlin
2173,Masayuki NAKAHARA,17 Dec 1980,JPN,871, 03 DEC 2023,878, Hofu
2173,Masayuki NAKAHARA,17 Dec 1980,JPN,871, 23 APR 2023,865, Nagano
2174,Edson SOLDEVILLA,,MEX,870, 05 MAR 2023,948, Torreón
2174,Edson SOLDEVILLA,,MEX,870, 15 JAN 2023,880, Houston
2175,Steven YOUNGBLOOD,30 Nov 1992,USA,870, 03 DEC 2023,920, Sacramento
2176,Yan LI,02 Feb 1997,CHN,870, 22 APR 2023,823, Qingdao
2176,Yan LI,02 Feb 1997,CHN,870, 16 APR 2023,918, Beijing
2176,Yan LI,02 Feb 1997,CHN,870, 02 APR 2023,910, Shijiazhuang
2177,Richard PRICE,,GBR,870, 03 DEC 2023,917, Valencia
2177,Richard PRICE,,GBR,870, 01 OCT 2023,823, Cardiff
2177,Richard PRICE,,GBR,870, 31:47.59 ,808, Cardiff
2178,Hitoshi KINNO,13 Jun 1985,JPN,870, 03 DEC 2023,830, Fukuoka
2178,Hitoshi KINNO,13 Jun 1985,JPN,870, 26 FEB 2023,928, Osaka
2179,Markus SCHELLER,,GER,870, 03 SEP 2023,839, Münster
2179,Markus SCHELLER,,GER,870, 16 APR 2023,902, Enschede
2180,Tom HOLE,,GBR,870, 29 OCT 2023,902, Frankfurt
2180,Tom HOLE,,GBR,870, 01 OCT 2023,838, Cardiff
2181,Guillaume COLLOMBET,09 Nov 1986,FRA,870, 03 DEC 2023,900, Valencia
2181,Guillaume COLLOMBET,09 Nov 1986,FRA,870, 16 APR 2023,840, Rotterdam
2182,Dennis MBELENZI,,CAN,870, 08 OCT 2023,893, Chicago
2182,Dennis MBELENZI,,CAN,870, 17 APR 2023,848, Boston
2183,Lorenzo PERLO,14 Apr 1979,ITA,870, 19 NOV 2023,848, Verona
2183,John QUIGLEY,,USA,870, 17 JUN 2023,848, Duluth
2183,John QUIGLEY,,USA,870, 12 MAY 2023,824, Duluth
2183,John QUIGLEY,,USA,870, 08 APR 2023,873, Duluth
2185,Stefan BUCK,,NED,870, 03 DEC 2023,885, Valencia
2185,Stefan BUCK,,NED,870, 16 APR 2023,814, Rotterdam
2186,Kensuke ITOU,26 Apr 1988,JPN,870, 03 DEC 2023,861, Fukuoka
2186,Kensuke ITOU,26 Apr 1988,JPN,870, 23 APR 2023,838, Nagano
2186,Kensuke ITOU,26 Apr 1988,JPN,870, 05 MAR 2023,848, Tokyo
2186,Kensuke ITOU,26 Apr 1988,JPN,870, 19 FEB 2023,756, Ohme
2186,Kensuke ITOU,26 Apr 1988,JPN,870, 05 FEB 2023,821, Beppu
2187,Christian CAPUTTO,,ESP,870, 19 FEB 2023,882, Sevilla
2187,Christian CAPUTTO,,ESP,870, 29 JAN 2023,834, Sevilla
2188,Daan ROBBEN,,NED,870, 15 OCT 2023,863, Amsterdam
2188,Daan ROBBEN,,NED,870, 16 APR 2023,804, Rotterdam
2189,Guohu ZHAO,27 Dec 1991,CHN,870, 17 DEC 2023,875, Hangzhou
2189,Guohu ZHAO,27 Dec 1991,CHN,870, 12 NOV 2023,866, Nanchang
2191,Dong-wook KO,04 Jan 2003,KOR,870, 17 OCT 2023,858, Mokpo
2191,Dong-wook KO,04 Jan 2003,KOR,870, 09 SEP 2023,759, Seocheon Sports Complex
2191,Dong-wook KO,04 Jan 2003,KOR,870, 07 SEP 2023,857, Seocheon Sports Complex
2191,Dong-wook KO,04 Jan 2003,KOR,870, 21 JUL 2023,909, Yongin Mireu Stadium
2191,Dong-wook KO,04 Jan 2003,KOR,870, 23 JUN 2023,920, Jeongseon Sports Complex
2191,Dong-wook KO,04 Jan 2003,KOR,870, 14 JUN 2023,901, Naju Sports Complex
2191,Dong-wook KO,04 Jan 2003,KOR,870, 13 JUN 2023,840, Naju Sports Complex
2191,Dong-wook KO,04 Jan 2003,KOR,870, 24 MAY 2023,931, Yecheon Stadium
2191,Dong-wook KO,04 Jan 2003,KOR,870, 07 MAY 2023,903, Yecheon Stadium
2191,Dong-wook KO,04 Jan 2003,KOR,870, 06 MAY 2023,813, Yecheon Stadium
2191,Dong-wook KO,04 Jan 2003,KOR,870, 29 MAR 2023,883, Iksan Stadium
2191,Dong-wook KO,04 Jan 2003,KOR,870, 19 MAR 2023,827, Seoul
2192,Kieran WALKER,,GBR,869, 03 SEP 2023,716, London
2193,Jantz CLAAS,01 Jun 1985,GER,869, 06 OCT 2024,826, Cardiff
2193,Jantz CLAAS,01 Jun 1985,GER,869, 29 SEP 2024,912, Berlin
2193,Jantz CLAAS,01 Jun 1985,GER,869, 15 SEP 2024,808, Copenhagen
2193,Jantz CLAAS,01 Jun 1985,GER,869, 28 APR 2024,794, Hamburg
2193,Jantz CLAAS,01 Jun 1985,GER,869, 07 APR 2024,764, Berlin
2194,Charles RODEHEFFER,,USA,869, 14 OCT 2023,834, Valley Cottage
2194,Charles RODEHEFFER,,USA,869, 17 JUN 2023,905, Duluth
2195,Sandro EZETA,09 Sep 1990,USA,869, 24 SEP 2023,843, Berlin
2195,Sandro EZETA,09 Sep 1990,USA,869, 15 JAN 2023,916, Houston
2195,Bruno DA ROCHA,,BRA,869, 03 JUN 2023,F, Porto Alegre
2197,Gábor JÓZSA,18 Aug 1983,HUN,869, 08 JUL 2023,820, Nemzeti Atlétikai Központ
2197,Gábor JÓZSA,18 Aug 1983,HUN,869, 27 MAY 2023,789, Ikarus BSE Sporttelep
2197,Gábor JÓZSA,18 Aug 1983,HUN,869, 18 MAR 2023,B, Gödöllő - XC 8.0km
2197,Gábor JÓZSA,18 Aug 1983,HUN,869, 19 FEB 2023,866, Atlétikai Centrum
2197,Gábor JÓZSA,18 Aug 1983,HUN,869, 05 FEB 2023,852, BOK Csarnok
2198,Yamada MIZUHO,07 Oct 1998,JPN,869, 03 DEC 2023,854, Fukuoka
2198,Yamada MIZUHO,07 Oct 1998,JPN,869, 05 MAR 2023,845, Tokyo
2199,Kohei YAMAMOTO,04 May 1990,JPN,869, 03 DEC 2023,867, Hofu
2199,Kohei YAMAMOTO,04 May 1990,JPN,869, 05 FEB 2023,823, Marugame
2200,Fabian BORGGREFE,27 Dec 1972,GER,869, 24 SEP 2023,869, Berlin
2200,Sho HAKAMATA,1993,JPN,869, 03 DEC 2023,869, Fukuoka
2202,Lige BAOBI,24 Apr 1992,CHN,868, 19 NOV 2023,E, Hefei
2202,Lige BAOBI,24 Apr 1992,CHN,868, 16 JUL 2023,935, Liupanshui
2203,Debele BELDA,12 Nov 1984,ETH,868, 05 NOV 2023,938, Xuzhou
2204,Rei SATO,,JPN,868, 05 FEB 2023,868, Beppu
2205,Juan Luis GONZALEZ,29 Dec 1989,ESP,868, 16 APR 2023,912, Zaragoza
2206,David DUQUESNOY,16 Jul 1977,FRA,868, 04 JUN 2023,766, Caen
2206,David DUQUESNOY,16 Jul 1977,FRA,868, 16 APR 2023,908, Rotterdam
2207,Siyu SHANG,04 Jun 2002,CHN,868, 22 SEP 2024,839, Hengshui
2207,Siyu SHANG,04 Jun 2002,CHN,868, 25 FEB 2024,897, Meishan
2208,Sebastian IRUSTA,10 Feb 1985,ARG,868, 24 SEP 2023,890, Buenos Aires
2208,Sebastian IRUSTA,10 Feb 1985,ARG,868, 27 AUG 2023,806, Buenos Aires
2209,Jonathan ROMEO,13 Aug 1994,ESP,868, 10 MAR 2024,886, Barcelona
2209,Jonathan ROMEO,13 Aug 1994,ESP,868, 11 FEB 2024,850, Barcelona
2210,Wim DE MAEYER,26 Feb 1978,BEL,868, 03 DEC 2023,881, Valencia
2210,Wim DE MAEYER,26 Feb 1978,BEL,868, 16 APR 2023,856, Rotterdam
2211,Masashi KOBAYASHI,14 Nov 1989,JPN,868, 03 MAR 2024,858, Tokyo
2211,Masashi KOBAYASHI,14 Nov 1989,JPN,868, 18 FEB 2024,780, Ohme
2211,Masashi KOBAYASHI,14 Nov 1989,JPN,868, 04 FEB 2024,879, Oita
2212,Massimiliano MILANI,22 Oct 1972,ITA,868, 24 SEP 2023,879, Berlin
2213,Joseph HALE,30 Mar 1990,USA,868, 03 DEC 2023,860, Sacramento
2213,Joseph HALE,30 Mar 1990,USA,868, 28 MAY 2023,832, Ottawa
2213,Joseph HALE,30 Mar 1990,USA,868, 15 JAN 2023,880, Houston
2213,Evan COOPER,07 Mar 1990,USA,868, 03 DEC 2023,860, Sacramento
2215,Georg PREMSTALLER,,ITA,868, 24 SEP 2023,870, Berlin
2215,Georg PREMSTALLER,,ITA,868, 23 APR 2023,867, Hamburg
2215,Georg PREMSTALLER,,ITA,868, 05 MAR 2023,855, Roma
2215,Alexis GRANNEAU,1998,FRA,868, 03 DEC 2023,867, Valencia
2215,Alexis GRANNEAU,1998,FRA,868, 22 OCT 2023,839, Cholet
2215,Alexis GRANNEAU,1998,FRA,868, 29 JAN 2023,925, Sevilla
2217,Zhe WANG,29 Aug 2000,CHN,867, 18 NOV 2023,E, Yiwu
2217,Zhe WANG,29 Aug 2000,CHN,867, 24 SEP 2023,E, Hengshui
2218,Hillary KIPCHUMBA,1985,KEN,867, 12 NOV 2023,787, Nakhon Ratchasima
2219,Aurelio SANCHEZ,,CRC,867, 03 DEC 2023,934, Valencia
2219,Aurelio SANCHEZ,,CRC,867, 21 MAY 2023,800, San José
2220,Đuro BORBELJ,16 May 1995,SRB,867, 11 NOV 2023,B, Pirdop - XC 10.0km
2220,Đuro BORBELJ,16 May 1995,SRB,867, 29 OCT 2023,924, Luzern - World Military Championships
2220,Đuro BORBELJ,16 May 1995,SRB,867, 21 OCT 2023,B, Beograd - XC 10.0km
2220,Đuro BORBELJ,16 May 1995,SRB,867, 24 SEP 2023,864, Čačak
2220,Đuro BORBELJ,16 May 1995,SRB,867, 13 MAY 2023,822, Vrbas
2220,Đuro BORBELJ,16 May 1995,SRB,867, 23 APR 2023,678, Beograd - Serbian Marathon Ch.
2220,Đuro BORBELJ,16 May 1995,SRB,867, 09 APR 2023,777, Nikšić
2220,Đuro BORBELJ,16 May 1995,SRB,867, 05 FEB 2023,F, Oropesa del Mar - XC 8.7km
2221,Yibunayinmu MUSI,19 Mar 1992,CHN,867, 29 OCT 2023,922, Beijing
2221,Yibunayinmu MUSI,19 Mar 1992,CHN,867, 31:08.04 ,861, 2nd National Grand Prix
2221,Yibunayinmu MUSI,19 Mar 1992,CHN,867, 26 APR 2023,858, Rizhao
2221,Yibunayinmu MUSI,19 Mar 1992,CHN,867, 16 APR 2023,813, Shanghai
2222,Boris REIN,05 Dec 1988,GER,867, 24 SEP 2023,918, Berlin
2222,Boris REIN,05 Dec 1988,GER,867, 26 MAR 2023,809, Freiburg
2223,Petr HOŠNA,26 Jan 1994,CZE,867, 17 JUN 2023,789, Olomouc
2223,Petr HOŠNA,26 Jan 1994,CZE,867, 03 JUN 2023,819, České Budějovice
2223,Petr HOŠNA,26 Jan 1994,CZE,867, 07 MAY 2023,901, Praha - Czech Marathon Ch.
2224,Romain LECAPLAIN,1992,FRA,867, 03 DEC 2023,906, Valencia
2224,Romain LECAPLAIN,1992,FRA,867, 03 JUN 2023,762, Stade Complexe Sportif Jean-Paul Chasseboeuf
2224,Romain LECAPLAIN,1992,FRA,867, 07 MAY 2023,786, Stade Helitas
2224,Romain LECAPLAIN,1992,FRA,867, 32:27.17 ,758, Stade Helitas
2224,Romain LECAPLAIN,1992,FRA,867, 26 MAR 2023,786, Houilles
2225,Tomas LUNA DOMINGUEZ,09 Mar 1975,MEX,867, 26 NOV 2023,794, Puebla
2226,Simon RIO,06 Oct 1986,ESP,867, 29 OCT 2023,843, Frankfurt
2226,Simon RIO,06 Oct 1986,ESP,867, 27 AUG 2023,891, Larne
2226,Simon RIO,06 Oct 1986,ESP,867, 17 APR 2023,835, Boston
2226,Simon RIO,06 Oct 1986,ESP,867, 12 MAR 2023,897, Gent - Elite Event
2227,Loïc LEMAITRE,25 Apr 1987,BEL,867, 08 OCT 2023,869, Eindhoven - Belgian Marathon Ch.
2227,Loïc LEMAITRE,25 Apr 1987,BEL,867, 30 JUL 2023,765, Sport Vlaanderen Brugge Julien Saelens
2227,Loïc LEMAITRE,25 Apr 1987,BEL,867, 12 MAR 2023,775, Gent - Belgian Half Marathon Ch.
2228,Sean O’REILLY,,USA,867, 05 NOV 2023,839, New York
2228,Sean O’REILLY,,USA,867, 08 OCT 2023,836, Chicago
2228,Sean O’REILLY,,USA,867, 23 APR 2023,766, Hamburg
2229,Mark ANDERSEN,16 Jul 1997,DEN,867, 18 NOV 2023,B, Hørhaven - XC 10.0km
2229,Mark ANDERSEN,16 Jul 1997,DEN,867, 17 SEP 2023,858, København
2229,Mark ANDERSEN,16 Jul 1997,DEN,867, 01 SEP 2023,832, Ceres Park
2229,Mark ANDERSEN,16 Jul 1997,DEN,867, 14 MAY 2023,877, København
2229,Mark ANDERSEN,16 Jul 1997,DEN,867, 22 APR 2023,816, Århus
2230,Juan GIMENO,,ESP,867, 03 DEC 2023,875, Valencia
2230,Juan GIMENO,,ESP,867, 22 OCT 2023,859, Valencia
2230,Juan GIMENO,,ESP,867, 30 SEP 2023,802, Valencia
2230,Juan GIMENO,,ESP,867, 26 FEB 2023,879, Castellón
2230,Juan GIMENO,,ESP,867, 15 JAN 2023,787, Valencia
2231,Ryan CRAMERI,,AUS,867, 15 OCT 2023,860, Cricket Ground
2231,Ryan CRAMERI,,AUS,867, 11 JUN 2023,793, Riverbend Park
2232,Tomoya OTA,03 Jul 1988,JPN,867, 03 DEC 2023,862, Fukuoka
2232,Tomoya OTA,03 Jul 1988,JPN,867, 05 MAR 2023,783, Tokyo
2232,Tomoya OTA,03 Jul 1988,JPN,867, 05 FEB 2023,926, Beppu
2233,Nixon FERNANDES,1980,NED,867, 19 NOV 2023,824, Nijmegen
2233,Nixon FERNANDES,1980,NED,867, 01 OCT 2023,822, Breda
2233,Nixon FERNANDES,1980,NED,867, 16 APR 2023,865, Rotterdam
2233,Nixon FERNANDES,1980,NED,867, 12 FEB 2023,855, Schoorl
2234,Fritz KOCH,1991,GER,867, 03 DEC 2023,867, Valencia
2234,Fritz KOCH,1991,GER,867, 03 SEP 2023,868, Münster
2234,Fritz KOCH,1991,GER,867, 26 MAR 2023,873, Freiburg
2235,Tomáš EDLMAN,26 Sep 1990,CZE,866, 01 JUN 2024,772, České Budějovice
2235,Tomáš EDLMAN,26 Sep 1990,CZE,866, 05 MAY 2024,931, Praha - Czech Marathon Ch.
2236,Conal MCCAMBRIDGE,07 Jul 1996,IRL,866, 03 DEC 2023,951, Valencia
2236,Conal MCCAMBRIDGE,07 Jul 1996,IRL,866, 19 NOV 2023,B, Gowran Park
2236,Conal MCCAMBRIDGE,07 Jul 1996,IRL,866, 21 OCT 2023,A, Billy Neill Country Park
2236,Conal MCCAMBRIDGE,07 Jul 1996,IRL,866, 27 AUG 2023,782, Larne - Mass Race
2237,Kai WONG,24 Sep 1995,HKG,866, 07 MAY 2023,917, Praha
2237,Kai WONG,24 Sep 1995,HKG,866, 12 FEB 2023,824, Wan Chai Sports Ground
2238,Yujia SHEN,02 Feb 1987,CHN,866, 18 NOV 2023,E, Yiwu
2238,Yujia SHEN,02 Feb 1987,CHN,866, 29 OCT 2023,912, Beijing
2239,Marius IONESCU,18 Dec 1984,ROU,866, 14 MAY 2023,831, Bucureşti
2240,Salvatore FRANZESE,05 May 1991,ITA,866, 03 DEC 2023,871, Valencia
2240,Salvatore FRANZESE,05 May 1991,ITA,866, 29 JAN 2023,894, Sevilla
2241,James CECIL,12 Sep 1995,USA,866, 03 DEC 2023,865, Sacramento
2241,James CECIL,12 Sep 1995,USA,866, 17 JUN 2023,868, Duluth
2242,Hagen BIERLICH,,GER,866, 23 APR 2023,866, Hamburg
2243,Federico SANTIBAÑEZ,1990,ARG,866, 24 SEP 2023,865, Buenos Aires
2243,Federico SANTIBAÑEZ,1990,ARG,866, 27 AUG 2023,846, Buenos Aires
2243,Mats HELLERUD,,NOR,866, 03 DEC 2023,865, Valencia
2243,Mats HELLERUD,,NOR,866, 16 SEP 2023,780, Oslo - Norwegian Marathon Ch.
2243,Mats HELLERUD,,NOR,866, 03 SEP 2023,761, Drammen
2245,Hayato NARAZAKI,02 Mar 2002,JPN,865, 30:17.44 ,930, Drammen
2245,Hayato NARAZAKI,02 Mar 2002,JPN,865, 14 OCT 2023,963, Showa Park
2246,Alex SAEKWO,12 Dec 1990,KEN,865, 05 NOV 2023,A, Istanbul
2246,Alex SAEKWO,12 Dec 1990,KEN,865, 26 MAR 2023,1039, Shaoxing
2246,Alex SAEKWO,12 Dec 1990,KEN,865, 19 MAR 2023,1175, Wuxi
2247,Brandon DEWAR,13 May 1992,AUS,865, 03 DEC 2023,921, Valencia
2247,Brandon DEWAR,13 May 1992,AUS,865, 17 SEP 2023,810, København
2248,Lai XIAOBIN,28 Feb 1998,CHN,865, 31 DEC 2023,831, Shenzhen
2248,Lai XIAOBIN,28 Feb 1998,CHN,865, 15 OCT 2023,892, Chizhou
2249,Alexander SÖDERBERG,24 Apr 1988,SWE,865, 03 DEC 2023,891, Valencia
2249,Alexander SÖDERBERG,24 Apr 1988,SWE,865, 23 SEP 2023,A, Lidingö - XC 30.0km
2249,Philippe BESSON,1994,SUI,865, 23 APR 2023,839, Zürich
2251,Yuki AONO,1985,JPN,865, 03 DEC 2023,855, Fukuoka
2251,Yuki AONO,1985,JPN,865, 05 FEB 2023,853, Beppu
2252,Brian JUSTIE,16 Sep 1989,USA,865, 03 DEC 2023,856, Valencia
2253,Kieran PATON,,AUS,865, 24 SEP 2023,871, Berlin
2253,Kieran PATON,,AUS,865, 01 JUL 2023,860, Southport
2253,Kieran PATON,,AUS,865, 02 FEB 2023,816, Southport
2254,Fabrizio MEOLI,1984,ITA,865, 19 NOV 2023,867, Verona
2254,Fabrizio MEOLI,1984,ITA,865, 19 MAR 2023,791, Roma
2254,Fabrizio MEOLI,1984,ITA,865, 12 MAR 2023,B, Gubbio - XC 10.0km
2255,Tilahun Amsalu BEYENE,1996,ETH,864, 01 OCT 2023,794, Košice
2255,Tilahun Amsalu BEYENE,1996,ETH,864, 23 APR 2023,935, Hamburg
2255,Tilahun Amsalu BEYENE,1996,ETH,864, 15 JAN 2023,935, Mumbai
